506	2014-02-01 12:04:35.000	30
506	2014-02-01 12:04:35.500	30
506	2014-02-01 12:04:36.000	30
506	2014-02-01 12:04:36.500	30
506	2014-02-01 12:04:37.000	30
506	2014-02-01 12:04:37.500	30
506	2014-02-01 12:04:38.000	30
506	2014-02-01 12:04:38.500	30
506	2014-02-01 12:04:39.000	30
506	2014-02-01 12:04:39.500	30
506	2014-02-01 12:04:40.000	30
506	2014-02-01 12:04:40.500	30
506	2014-02-01 12:04:41.000	30
506	2014-02-01 12:04:41.500	30
506	2014-02-01 12:04:42.000	30
506	2014-02-01 12:04:42.500	30
506	2014-02-01 12:04:43.000	30
506	2014-02-01 12:04:43.500	30
506	2014-02-01 12:04:44.000	30
506	2014-02-01 12:04:44.500	30
506	2014-02-01 12:04:45.000	30
506	2014-02-01 12:04:45.500	30
506	2014-02-01 12:04:46.000	30
506	2014-02-01 12:04:46.500	30
506	2014-02-01 12:04:47.000	30
506	2014-02-01 12:04:47.500	30
506	2014-02-01 12:04:48.000	30
506	2014-02-01 12:04:48.500	30
506	2014-02-01 12:04:49.000	30
506	2014-02-01 12:04:49.500	30
506	2014-02-01 12:04:50.000	30
506	2014-02-01 12:04:50.500	30
506	2014-02-01 12:04:51.000	39.3
506	2014-02-01 12:04:51.500	38.6
506	2014-02-01 12:04:52.000	38.6
506	2014-02-01 12:04:52.500	38.7
506	2014-02-01 12:04:53.000	38.6
506	2014-02-01 12:04:53.500	37.5
506	2014-02-01 12:04:54.000	36.8
506	2014-02-01 12:04:54.500	34.6
506	2014-02-01 12:04:55.000	34.1
506	2014-02-01 12:04:55.500	36.1
506	2014-02-01 12:04:56.000	38.7
506	2014-02-01 12:04:56.500	37.9
506	2014-02-01 12:04:57.000	33.8
506	2014-02-01 12:04:57.500	35.3
506	2014-02-01 12:04:58.000	38.3
506	2014-02-01 12:04:58.500	37.3
506	2014-02-01 12:04:59.000	32.2
506	2014-02-01 12:04:59.500	32.2
506	2014-02-01 12:05:00.000	32.6
506	2014-02-01 12:05:00.500	34.7
506	2014-02-01 12:05:01.000	33.3
506	2014-02-01 12:05:01.500	34.7
506	2014-02-01 12:05:02.000	36.9
506	2014-02-01 12:05:02.500	36.5
506	2014-02-01 12:05:03.000	37.3
506	2014-02-01 12:05:03.500	35.2
506	2014-02-01 12:05:04.000	36.9
506	2014-02-01 12:05:04.500	38.3
506	2014-02-01 12:05:05.000	38.6
506	2014-02-01 12:05:05.500	39
506	2014-02-01 12:05:06.000	37
506	2014-02-01 12:05:06.500	36.3
506	2014-02-01 12:05:07.000	33.3
506	2014-02-01 12:05:07.500	29.2
506	2014-02-01 12:05:08.000	28.7
506	2014-02-01 12:05:08.500	30.6
506	2014-02-01 12:05:09.000	29.4
506	2014-02-01 12:05:09.500	29.2
506	2014-02-01 12:05:10.000	28.6
506	2014-02-01 12:05:10.500	32.5
506	2014-02-01 12:05:11.000	38.1
506	2014-02-01 12:05:11.500	38.2
506	2014-02-01 12:05:12.000	37.5
506	2014-02-01 12:05:12.500	38.4
506	2014-02-01 12:05:13.000	37.6
506	2014-02-01 12:05:13.500	37.2
506	2014-02-01 12:05:14.000	37.4
506	2014-02-01 12:05:14.500	33.8
506	2014-02-01 12:05:15.000	35.3
506	2014-02-01 12:05:15.500	38.8
506	2014-02-01 12:05:16.000	38.2
506	2014-02-01 12:05:16.500	36
506	2014-02-01 12:05:17.000	34.6
506	2014-02-01 12:05:17.500	35.5
506	2014-02-01 12:05:18.000	34.8
506	2014-02-01 12:05:18.500	36.3
506	2014-02-01 12:05:19.000	34.6
506	2014-02-01 12:05:19.500	35.2
506	2014-02-01 12:05:20.000	35.8
506	2014-02-01 12:05:20.500	32.2
506	2014-02-01 12:05:21.000	31.9
506	2014-02-01 12:05:21.500	31.7
506	2014-02-01 12:05:22.000	30.9
506	2014-02-01 12:05:22.500	29.8
506	2014-02-01 12:05:23.000	30.3
506	2014-02-01 12:05:23.500	34.3
506	2014-02-01 12:05:24.000	31
506	2014-02-01 12:05:24.500	29.3
506	2014-02-01 12:05:25.000	27.8
506	2014-02-01 12:05:25.500	31
506	2014-02-01 12:05:26.000	33.5
506	2014-02-01 12:05:26.500	29.6
506	2014-02-01 12:05:27.000	31.4
506	2014-02-01 12:05:27.500	31.2
506	2014-02-01 12:05:28.000	32
506	2014-02-01 12:05:28.500	31.5
506	2014-02-01 12:05:29.000	31.9
506	2014-02-01 12:05:29.500	30.2
506	2014-02-01 12:05:30.000	29.8
506	2014-02-01 12:05:30.500	28.4
506	2014-02-01 12:05:31.000	28.2
506	2014-02-01 12:05:31.500	32.6
506	2014-02-01 12:05:32.000	32.4
506	2014-02-01 12:05:32.500	29
506	2014-02-01 12:05:33.000	30
506	2014-02-01 12:05:33.500	34.2
506	2014-02-01 12:05:34.000	32.1
506	2014-02-01 12:05:34.500	29.8
506	2014-02-01 12:05:35.000	31
506	2014-02-01 12:05:35.500	35.1
506	2014-02-01 12:05:36.000	35
506	2014-02-01 12:05:36.500	33.2
506	2014-02-01 12:05:37.000	33.4
506	2014-02-01 12:05:37.500	30.2
506	2014-02-01 12:05:38.000	28.6
506	2014-02-01 12:05:38.500	29.1
506	2014-02-01 12:05:39.000	28.2
506	2014-02-01 12:05:39.500	29.1
506	2014-02-01 12:05:40.000	30.9
506	2014-02-01 12:05:40.500	38.3
506	2014-02-01 12:05:41.000	37.9
506	2014-02-01 12:05:41.500	37.7
506	2014-02-01 12:05:42.000	37.9
